date,ticker,name,price
2006-05-26,GOLD-USD,Gold (USD),650.9
2006-05-26,GOLD-CHF,Gold (CHF),799.47
2006-05-30,GOLD-USD,Gold (USD),653.9
2006-05-30,GOLD-CHF,Gold (CHF),790.66
2006-05-31,GOLD-USD,Gold (USD),642.5
2006-05-31,GOLD-CHF,Gold (CHF),780.64
2006-06-01,GOLD-USD,Gold (USD),627.6
2006-06-01,GOLD-CHF,Gold (CHF),764.64
2006-06-02,GOLD-USD,Gold (USD),635.5
2006-06-02,GOLD-CHF,Gold (CHF),766.76
2006-06-05,GOLD-USD,Gold (USD),643.2
2006-06-05,GOLD-CHF,Gold (CHF),774.61
2006-06-06,GOLD-USD,Gold (USD),629.4
2006-06-06,GOLD-CHF,Gold (CHF),766.29
2006-06-07,GOLD-USD,Gold (USD),627.4
2006-06-07,GOLD-CHF,Gold (CHF),767.31
2006-06-08,GOLD-USD,Gold (USD),609.1
2006-06-08,GOLD-CHF,Gold (CHF),752.21
2006-06-09,GOLD-USD,Gold (USD),608.2
2006-06-09,GOLD-CHF,Gold (CHF),748.24
2006-06-12,GOLD-USD,Gold (USD),606.8
2006-06-12,GOLD-CHF,Gold (CHF),749.22
2006-06-13,GOLD-USD,Gold (USD),562.5
2006-06-13,GOLD-CHF,Gold (CHF),695.19
2006-06-14,GOLD-USD,Gold (USD),562.3
2006-06-14,GOLD-CHF,Gold (CHF),691.26
2006-06-15,GOLD-USD,Gold (USD),566.5
2006-06-15,GOLD-CHF,Gold (CHF),696.99
2006-06-16,GOLD-USD,Gold (USD),578.0
2006-06-16,GOLD-CHF,Gold (CHF),712.18
2006-06-19,GOLD-USD,Gold (USD),568.8
2006-06-19,GOLD-CHF,Gold (CHF),706.71
2006-06-20,GOLD-USD,Gold (USD),576.9
2006-06-20,GOLD-CHF,Gold (CHF),715.1
2006-06-21,GOLD-USD,Gold (USD),587.5
2006-06-21,GOLD-CHF,Gold (CHF),725.74
2006-06-22,GOLD-USD,Gold (USD),582.2
2006-06-22,GOLD-CHF,Gold (CHF),723.53
2006-06-23,GOLD-USD,Gold (USD),584.8
2006-06-23,GOLD-CHF,Gold (CHF),729.63
2006-06-26,GOLD-USD,Gold (USD),584.8
2006-06-26,GOLD-CHF,Gold (CHF),728.98
2006-06-27,GOLD-USD,Gold (USD),581.6
2006-06-27,GOLD-CHF,Gold (CHF),723.05
2006-06-28,GOLD-USD,Gold (USD),578.3
2006-06-28,GOLD-CHF,Gold (CHF),721.83
2006-06-29,GOLD-USD,Gold (USD),586.5
2006-06-29,GOLD-CHF,Gold (CHF),732.1
2006-06-30,GOLD-USD,Gold (USD),613.5
2006-06-30,GOLD-CHF,Gold (CHF),751.54
2006-07-03,GOLD-USD,Gold (USD),613.5
2006-07-03,GOLD-CHF,Gold (CHF),750.83
2006-07-05,GOLD-USD,Gold (USD),627.3
2006-07-05,GOLD-CHF,Gold (CHF),774.4
2006-07-06,GOLD-USD,Gold (USD),634.1
2006-07-06,GOLD-CHF,Gold (CHF),780.42
2006-07-07,GOLD-USD,Gold (USD),632.8
2006-07-07,GOLD-CHF,Gold (CHF),773.19
2006-07-10,GOLD-USD,Gold (USD),624.1
2006-07-10,GOLD-CHF,Gold (CHF),768.17
2006-07-11,GOLD-USD,Gold (USD),641.2
2006-07-11,GOLD-CHF,Gold (CHF),787.94
2006-07-12,GOLD-USD,Gold (USD),649.4
2006-07-12,GOLD-CHF,Gold (CHF),802.82
2006-07-13,GOLD-USD,Gold (USD),652.9
2006-07-13,GOLD-CHF,Gold (CHF),803.33
2006-07-14,GOLD-USD,Gold (USD),666.6
2006-07-14,GOLD-CHF,Gold (CHF),824.42
2006-07-17,GOLD-USD,Gold (USD),650.6
2006-07-17,GOLD-CHF,Gold (CHF),812.18
2006-07-18,GOLD-USD,Gold (USD),628.3
2006-07-18,GOLD-CHF,Gold (CHF),787.57
2006-07-19,GOLD-USD,Gold (USD),641.6
2006-07-19,GOLD-CHF,Gold (CHF),801.23
2006-07-20,GOLD-USD,Gold (USD),631.7
2006-07-20,GOLD-CHF,Gold (CHF),784.95
2006-07-21,GOLD-USD,Gold (USD),619.6
2006-07-21,GOLD-CHF,Gold (CHF),766.51
2006-07-24,GOLD-USD,Gold (USD),612.7
2006-07-24,GOLD-CHF,Gold (CHF),763.85
2006-07-25,GOLD-USD,Gold (USD),617.6
2006-07-25,GOLD-CHF,Gold (CHF),770.76
2006-07-26,GOLD-USD,Gold (USD),621.6
2006-07-26,GOLD-CHF,Gold (CHF),776.53
2006-07-27,GOLD-USD,Gold (USD),632.4
2006-07-27,GOLD-CHF,Gold (CHF),781.14
2006-07-28,GOLD-USD,Gold (USD),634.8
2006-07-28,GOLD-CHF,Gold (CHF),781.91
2006-07-31,GOLD-USD,Gold (USD),634.2
2006-07-31,GOLD-CHF,Gold (CHF),780.92
2006-08-01,GOLD-USD,Gold (USD),646.3
2006-08-01,GOLD-CHF,Gold (CHF),798.7
2006-08-02,GOLD-USD,Gold (USD),651.6
2006-08-02,GOLD-CHF,Gold (CHF),800.16
2006-08-03,GOLD-USD,Gold (USD),644.9
2006-08-03,GOLD-CHF,Gold (CHF),794.55
2006-08-04,GOLD-USD,Gold (USD),644.0
2006-08-04,GOLD-CHF,Gold (CHF),786.65
2006-08-07,GOLD-USD,Gold (USD),647.8
2006-08-07,GOLD-CHF,Gold (CHF),791.97
2006-08-08,GOLD-USD,Gold (USD),645.7
2006-08-08,GOLD-CHF,Gold (CHF),791.85
2006-08-09,GOLD-USD,Gold (USD),650.5
2006-08-09,GOLD-CHF,Gold (CHF),795.2
2006-08-10,GOLD-USD,Gold (USD),634.9
2006-08-10,GOLD-CHF,Gold (CHF),784.7
2006-08-11,GOLD-USD,Gold (USD),633.5
2006-08-11,GOLD-CHF,Gold (CHF),783.54
2006-08-14,GOLD-USD,Gold (USD),628.5
2006-08-14,GOLD-CHF,Gold (CHF),779.59
2006-08-15,GOLD-USD,Gold (USD),622.5
2006-08-15,GOLD-CHF,Gold (CHF),769.81
2006-08-16,GOLD-USD,Gold (USD),628.7
2006-08-16,GOLD-CHF,Gold (CHF),772.08
2006-08-17,GOLD-USD,Gold (USD),615.4
2006-08-17,GOLD-CHF,Gold (CHF),755.8
2006-08-18,GOLD-USD,Gold (USD),612.1
2006-08-18,GOLD-CHF,Gold (CHF),754.6
2006-08-21,GOLD-USD,Gold (USD),625.7
2006-08-21,GOLD-CHF,Gold (CHF),764.54
2006-08-22,GOLD-USD,Gold (USD),624.6
2006-08-22,GOLD-CHF,Gold (CHF),770.23
2006-08-23,GOLD-USD,Gold (USD),623.7
2006-08-23,GOLD-CHF,Gold (CHF),769.74
2006-08-24,GOLD-USD,Gold (USD),619.5
2006-08-24,GOLD-CHF,Gold (CHF),764.93
2006-08-25,GOLD-USD,Gold (USD),622.0
2006-08-25,GOLD-CHF,Gold (CHF),771.5
2006-08-28,GOLD-USD,Gold (USD),615.3
2006-08-28,GOLD-CHF,Gold (CHF),760.05
2006-08-29,GOLD-USD,Gold (USD),610.7
2006-08-29,GOLD-CHF,Gold (CHF),755.44
2006-08-30,GOLD-USD,Gold (USD),617.7
2006-08-30,GOLD-CHF,Gold (CHF),759.06
2006-08-31,GOLD-USD,Gold (USD),625.9
2006-08-31,GOLD-CHF,Gold (CHF),771.7
2006-09-01,GOLD-USD,Gold (USD),624.4
2006-09-01,GOLD-CHF,Gold (CHF),770.35
2006-09-05,GOLD-USD,Gold (USD),638.5
2006-09-05,GOLD-CHF,Gold (CHF),788.58
2006-09-06,GOLD-USD,Gold (USD),633.5
2006-09-06,GOLD-CHF,Gold (CHF),784.18
2006-09-07,GOLD-USD,Gold (USD),617.0
2006-09-07,GOLD-CHF,Gold (CHF),766.9
2006-09-08,GOLD-USD,Gold (USD),609.6
2006-09-08,GOLD-CHF,Gold (CHF),761.36
2006-09-11,GOLD-USD,Gold (USD),590.0
2006-09-11,GOLD-CHF,Gold (CHF),734.61
2006-09-12,GOLD-USD,Gold (USD),587.0
2006-09-12,GOLD-CHF,Gold (CHF),732.66
2006-09-13,GOLD-USD,Gold (USD),589.1
2006-09-13,GOLD-CHF,Gold (CHF),737.58
2006-09-14,GOLD-USD,Gold (USD),579.3
2006-09-14,GOLD-CHF,Gold (CHF),722.18
2006-09-15,GOLD-USD,Gold (USD),576.4
2006-09-15,GOLD-CHF,Gold (CHF),725.37
2006-09-18,GOLD-USD,Gold (USD),586.2
2006-09-18,GOLD-CHF,Gold (CHF),734.19
2006-09-19,GOLD-USD,Gold (USD),576.8
2006-09-19,GOLD-CHF,Gold (CHF),720.77
2006-09-20,GOLD-USD,Gold (USD),580.0
2006-09-20,GOLD-CHF,Gold (CHF),724.8
2006-09-21,GOLD-USD,Gold (USD),582.2
2006-09-21,GOLD-CHF,Gold (CHF),728.45
2006-09-22,GOLD-USD,Gold (USD),589.4
2006-09-22,GOLD-CHF,Gold (CHF),727.64
2006-09-25,GOLD-USD,Gold (USD),589.9
2006-09-25,GOLD-CHF,Gold (CHF),730.44
2006-09-26,GOLD-USD,Gold (USD),591.2
2006-09-26,GOLD-CHF,Gold (CHF),735.78
2006-09-27,GOLD-USD,Gold (USD),597.3
2006-09-27,GOLD-CHF,Gold (CHF),743.37
2006-09-28,GOLD-USD,Gold (USD),605.0
2006-09-28,GOLD-CHF,Gold (CHF),755.19
2006-09-29,GOLD-USD,Gold (USD),598.6
2006-09-29,GOLD-CHF,Gold (CHF),750.61
2006-10-02,GOLD-USD,Gold (USD),597.7
2006-10-02,GOLD-CHF,Gold (CHF),742.55
2006-10-03,GOLD-USD,Gold (USD),576.3
2006-10-03,GOLD-CHF,Gold (CHF),717.15
2006-10-04,GOLD-USD,Gold (USD),562.0
2006-10-04,GOLD-CHF,Gold (CHF),703.26
2006-10-05,GOLD-USD,Gold (USD),571.0
2006-10-05,GOLD-CHF,Gold (CHF),715.49
2006-10-06,GOLD-USD,Gold (USD),572.4
2006-10-06,GOLD-CHF,Gold (CHF),722.0
2006-10-09,GOLD-USD,Gold (USD),578.4
2006-10-09,GOLD-CHF,Gold (CHF),729.22
2006-10-10,GOLD-USD,Gold (USD),571.9
2006-10-10,GOLD-CHF,Gold (CHF),725.6
2006-10-11,GOLD-USD,Gold (USD),572.3
2006-10-11,GOLD-CHF,Gold (CHF),726.96
2006-10-12,GOLD-USD,Gold (USD),576.3
2006-10-12,GOLD-CHF,Gold (CHF),732.25
2006-10-13,GOLD-USD,Gold (USD),588.8
2006-10-13,GOLD-CHF,Gold (CHF),750.98
2006-10-16,GOLD-USD,Gold (USD),594.7
2006-10-16,GOLD-CHF,Gold (CHF),756.34
2006-10-17,GOLD-USD,Gold (USD),589.7
2006-10-17,GOLD-CHF,Gold (CHF),747.36
2006-10-18,GOLD-USD,Gold (USD),588.9
2006-10-18,GOLD-CHF,Gold (CHF),749.17
2006-10-19,GOLD-USD,Gold (USD),599.0
2006-10-19,GOLD-CHF,Gold (CHF),755.85
2006-10-20,GOLD-USD,Gold (USD),593.0
2006-10-20,GOLD-CHF,Gold (CHF),747.15
2006-10-23,GOLD-USD,Gold (USD),579.7
2006-10-23,GOLD-CHF,Gold (CHF),734.71
2006-10-24,GOLD-USD,Gold (USD),584.4
2006-10-24,GOLD-CHF,Gold (CHF),741.4
2006-10-25,GOLD-USD,Gold (USD),587.6
2006-10-25,GOLD-CHF,Gold (CHF),743.64
2006-10-26,GOLD-USD,Gold (USD),596.8
2006-10-26,GOLD-CHF,Gold (CHF),750.39
2006-10-27,GOLD-USD,Gold (USD),598.2
2006-10-27,GOLD-CHF,Gold (CHF),747.78
2006-10-30,GOLD-USD,Gold (USD),604.7
2006-10-30,GOLD-CHF,Gold (CHF),755.3
2006-10-31,GOLD-USD,Gold (USD),604.1
2006-10-31,GOLD-CHF,Gold (CHF),751.41
2006-11-01,GOLD-USD,Gold (USD),616.6
2006-11-01,GOLD-CHF,Gold (CHF),766.43
2006-11-02,GOLD-USD,Gold (USD),625.4
2006-11-02,GOLD-CHF,Gold (CHF),778.62
2006-11-03,GOLD-USD,Gold (USD),626.9
2006-11-03,GOLD-CHF,Gold (CHF),786.79
2006-11-06,GOLD-USD,Gold (USD),625.8
2006-11-06,GOLD-CHF,Gold (CHF),786.6
2006-11-07,GOLD-USD,Gold (USD),625.7
2006-11-07,GOLD-CHF,Gold (CHF),780.09
2006-11-08,GOLD-USD,Gold (USD),616.4
2006-11-08,GOLD-CHF,Gold (CHF),771.15
2006-11-09,GOLD-USD,Gold (USD),635.0
2006-11-09,GOLD-CHF,Gold (CHF),791.94
2006-11-10,GOLD-USD,Gold (USD),628.4
2006-11-10,GOLD-CHF,Gold (CHF),778.43
2006-11-13,GOLD-USD,Gold (USD),624.2
2006-11-13,GOLD-CHF,Gold (CHF),776.19
2006-11-14,GOLD-USD,Gold (USD),623.8
2006-11-14,GOLD-CHF,Gold (CHF),776.23
2006-11-15,GOLD-USD,Gold (USD),622.5
2006-11-15,GOLD-CHF,Gold (CHF),776.6
2006-11-16,GOLD-USD,Gold (USD),620.6
2006-11-16,GOLD-CHF,Gold (CHF),774.26
2006-11-17,GOLD-USD,Gold (USD),621.5
2006-11-17,GOLD-CHF,Gold (CHF),773.18
2006-11-20,GOLD-USD,Gold (USD),621.2
2006-11-20,GOLD-CHF,Gold (CHF),771.84
2006-11-21,GOLD-USD,Gold (USD),628.2
2006-11-21,GOLD-CHF,Gold (CHF),779.69
2006-11-22,GOLD-USD,Gold (USD),628.7
2006-11-22,GOLD-CHF,Gold (CHF),772.23
2006-11-24,GOLD-USD,Gold (USD),628.7
2006-11-24,GOLD-CHF,Gold (CHF),760.7
2006-11-27,GOLD-USD,Gold (USD),640.4
2006-11-27,GOLD-CHF,Gold (CHF),773.86
2006-11-28,GOLD-USD,Gold (USD),637.2
2006-11-28,GOLD-CHF,Gold (CHF),769.93
2006-11-29,GOLD-USD,Gold (USD),635.5
2006-11-29,GOLD-CHF,Gold (CHF),768.48
2006-11-30,GOLD-USD,Gold (USD),646.9
2006-11-30,GOLD-CHF,Gold (CHF),775.02
2006-12-01,GOLD-USD,Gold (USD),644.7
2006-12-01,GOLD-CHF,Gold (CHF),768.51
2006-12-04,GOLD-USD,Gold (USD),645.2
2006-12-04,GOLD-CHF,Gold (CHF),770.98
2006-12-05,GOLD-USD,Gold (USD),642.3
2006-12-05,GOLD-CHF,Gold (CHF),766.01
2006-12-06,GOLD-USD,Gold (USD),630.5
2006-12-06,GOLD-CHF,Gold (CHF),751.65
2006-12-07,GOLD-USD,Gold (USD),631.9
2006-12-07,GOLD-CHF,Gold (CHF),754.9
2006-12-08,GOLD-USD,Gold (USD),626.1
2006-12-08,GOLD-CHF,Gold (CHF),747.25
2006-12-11,GOLD-USD,Gold (USD),630.0
2006-12-11,GOLD-CHF,Gold (CHF),758.33
2006-12-12,GOLD-USD,Gold (USD),627.0
2006-12-12,GOLD-CHF,Gold (CHF),753.94
2006-12-13,GOLD-USD,Gold (USD),627.9
2006-12-13,GOLD-CHF,Gold (CHF),756.96
2006-12-14,GOLD-USD,Gold (USD),626.6
2006-12-14,GOLD-CHF,Gold (CHF),760.47
2006-12-15,GOLD-USD,Gold (USD),615.0
2006-12-15,GOLD-CHF,Gold (CHF),750.98
2006-12-18,GOLD-USD,Gold (USD),614.0
2006-12-18,GOLD-CHF,Gold (CHF),751.97
2006-12-19,GOLD-USD,Gold (USD),621.6
2006-12-19,GOLD-CHF,Gold (CHF),756.46
2006-12-20,GOLD-USD,Gold (USD),620.6
2006-12-20,GOLD-CHF,Gold (CHF),755.3
2006-12-21,GOLD-USD,Gold (USD),618.2
2006-12-21,GOLD-CHF,Gold (CHF),752.6
2006-12-22,GOLD-USD,Gold (USD),619.1
2006-12-22,GOLD-CHF,Gold (CHF),754.22
2006-12-26,GOLD-USD,Gold (USD),623.7
2006-12-26,GOLD-CHF,Gold (CHF),760.95
2006-12-27,GOLD-USD,Gold (USD),627.2
2006-12-27,GOLD-CHF,Gold (CHF),768.54
2006-12-28,GOLD-USD,Gold (USD),634.1
2006-12-28,GOLD-CHF,Gold (CHF),774.93
2006-12-29,GOLD-USD,Gold (USD),635.2
2006-12-29,GOLD-CHF,Gold (CHF),775.39
2007-01-03,GOLD-USD,Gold (USD),627.1
2007-01-03,GOLD-CHF,Gold (CHF),767.38
2007-01-04,GOLD-USD,Gold (USD),623.9
2007-01-04,GOLD-CHF,Gold (CHF),767.9
2007-01-05,GOLD-USD,Gold (USD),604.9
2007-01-05,GOLD-CHF,Gold (CHF),749.08
2007-01-08,GOLD-USD,Gold (USD),607.5
2007-01-08,GOLD-CHF,Gold (CHF),751.48
2007-01-09,GOLD-USD,Gold (USD),613.1
2007-01-09,GOLD-CHF,Gold (CHF),760.89
2007-01-10,GOLD-USD,Gold (USD),611.6
2007-01-10,GOLD-CHF,Gold (CHF),762.02
2007-01-11,GOLD-USD,Gold (USD),612.4
2007-01-11,GOLD-CHF,Gold (CHF),765.22
2007-01-12,GOLD-USD,Gold (USD),625.5
2007-01-12,GOLD-CHF,Gold (CHF),780.0
2007-01-16,GOLD-USD,Gold (USD),624.6
2007-01-16,GOLD-CHF,Gold (CHF),779.63
2007-01-17,GOLD-USD,Gold (USD),632.1
2007-01-17,GOLD-CHF,Gold (CHF),787.38
2007-01-18,GOLD-USD,Gold (USD),627.1
2007-01-18,GOLD-CHF,Gold (CHF),783.03
2007-01-19,GOLD-USD,Gold (USD),635.5
2007-01-19,GOLD-CHF,Gold (CHF),794.38
2007-01-22,GOLD-USD,Gold (USD),633.3
2007-01-22,GOLD-CHF,Gold (CHF),790.68
2007-01-23,GOLD-USD,Gold (USD),645.2
2007-01-23,GOLD-CHF,Gold (CHF),799.76
2007-01-24,GOLD-USD,Gold (USD),647.6
2007-01-24,GOLD-CHF,Gold (CHF),808.3
2007-01-25,GOLD-USD,Gold (USD),647.8
2007-01-25,GOLD-CHF,Gold (CHF),806.35
2007-01-26,GOLD-USD,Gold (USD),644.5
2007-01-26,GOLD-CHF,Gold (CHF),807.95
2007-01-29,GOLD-USD,Gold (USD),643.1
2007-01-29,GOLD-CHF,Gold (CHF),806.8
2007-01-30,GOLD-USD,Gold (USD),644.2
2007-01-30,GOLD-CHF,Gold (CHF),807.02
2007-01-31,GOLD-USD,Gold (USD),652.0
2007-01-31,GOLD-CHF,Gold (CHF),813.57
2007-02-01,GOLD-USD,Gold (USD),657.4
2007-02-01,GOLD-CHF,Gold (CHF),817.08
2007-02-02,GOLD-USD,Gold (USD),646.2
2007-02-02,GOLD-CHF,Gold (CHF),805.33
2007-02-05,GOLD-USD,Gold (USD),650.9
2007-02-05,GOLD-CHF,Gold (CHF),812.49
2007-02-06,GOLD-USD,Gold (USD),653.6
2007-02-06,GOLD-CHF,Gold (CHF),813.27
2007-02-07,GOLD-USD,Gold (USD),652.3
2007-02-07,GOLD-CHF,Gold (CHF),808.56
2007-02-08,GOLD-USD,Gold (USD),658.0
2007-02-08,GOLD-CHF,Gold (CHF),819.64
2007-02-09,GOLD-USD,Gold (USD),667.5
2007-02-09,GOLD-CHF,Gold (CHF),834.14
2007-02-12,GOLD-USD,Gold (USD),662.6
2007-02-12,GOLD-CHF,Gold (CHF),829.91
2007-02-13,GOLD-USD,Gold (USD),663.9
2007-02-13,GOLD-CHF,Gold (CHF),829.71
2007-02-14,GOLD-USD,Gold (USD),667.4
2007-02-14,GOLD-CHF,Gold (CHF),828.01
2007-02-15,GOLD-USD,Gold (USD),667.3
2007-02-15,GOLD-CHF,Gold (CHF),824.42
2007-02-16,GOLD-USD,Gold (USD),668.8
2007-02-16,GOLD-CHF,Gold (CHF),826.54
2007-02-20,GOLD-USD,Gold (USD),657.1
2007-02-20,GOLD-CHF,Gold (CHF),811.91
2007-02-21,GOLD-USD,Gold (USD),680.2
2007-02-21,GOLD-CHF,Gold (CHF),842.53
2007-02-22,GOLD-USD,Gold (USD),679.4
2007-02-22,GOLD-CHF,Gold (CHF),843.81
2007-02-23,GOLD-USD,Gold (USD),683.1
2007-02-23,GOLD-CHF,Gold (CHF),841.92
2007-02-26,GOLD-USD,Gold (USD),686.5
2007-02-26,GOLD-CHF,Gold (CHF),845.18
2007-02-27,GOLD-USD,Gold (USD),683.9
2007-02-27,GOLD-CHF,Gold (CHF),835.21
2007-02-28,GOLD-USD,Gold (USD),669.4
2007-02-28,GOLD-CHF,Gold (CHF),817.47
2007-03-01,GOLD-USD,Gold (USD),662.3
